fips_cntry,sat,year,count,sum,mean,stddev,min,max
IC,f16,2009,7907,126398,15.9855823953459,13.3727218505359,3,63
ID,f16,2009,239356,2170457,9.06790303982353,9.7308391287936,3,63
IM,f16,2009,819,10046,12.2661782661783,11.0536472435383,4,58
IN,f16,2009,1779036,14547945,8.17743148536623,8.4304893438544,2,63
IO,f16,2009,26,309,11.8846153846154,6.25931258868258,3,25
IR,f16,2009,583875,6262254,10.7253333333333,12.1262720870149,2,63
IS,f16,2009,20555,562751,27.3778156166383,21.3668333111529,3,63
IT,f16,2009,392706,7722805,19.6656149893304,15.854682509929,3,63
IV,f16,2009,30286,197960,6.53635343062801,7.2265018937278,3,63
IZ,f16,2009,120929,1440239,11.9097900420908,13.6104095949055,2,63
JA,f16,2009,386004,6930368,17.9541351903089,17.7577898438212,3,63
JE,f16,2009,220,4903,22.2863636363636,10.9753772125917,5,49
JM,f16,2009,11614,112926,9.72326502496986,10.435499668504,3,63
JO,f16,2009,23528,370709,15.7560778646719,15.7414062451235,3,63
KE,f16,2009,10758,99826,9.27923405837516,10.1399721508121,3,62
KG,f16,2009,23057,184673,8.00941145855922,7.56929491535461,3,63
KN,f16,2009,3935,28776,7.31283354510801,7.36673904754718,3,59
KR,f16,2009,42,154,3.66666666666667,0.806717826004639,3,7
KS,f16,2009,129504,2539860,19.6122127501853,17.8298750867829,2,63
KT,f16,2009,82,709,8.64634146341463,4.65746699507705,3,21
KU,f16,2009,18595,360181,19.3697768217263,18.9603305249448,3,63
KZ,f16,2009,215936,2006929,9.29409176793124,10.4978877645562,2,63
LA,f16,2009,2349,34303,14.6032354193274,12.7289624837809,4,63
LE,f16,2009,11884,191951,16.1520531807472,13.3439099470277,2,63
LG,f16,2009,18405,197926,10.7539255637055,9.96360813334895,3,63
LH,f16,2009,28095,277947,9.89311265349706,8.97383834247355,3,62
LI,f16,2009,925,7562,8.17513513513514,5.40206448104928,3,29
LO,f16,2009,49091,505223,10.2915605711841,8.08209377766808,4,63
LS,f16,2009,243,5485,22.5720164609053,12.5602236015741,6,45
LT,f16,2009,2570,18440,7.17509727626459,8.90068869424059,2,60
LU,f16,2009,4658,85059,18.2608415629025,13.7680758855315,5,61
LY,f16,2009,79662,1079783,13.5545554969747,14.7940912265313,3,63
MA,f16,2009,1725,18967,10.9953623188406,10.5900681635816,3,61
MB,f16,2009,1332,33681,25.286036036036,16.0979084933591,3,63
MD,f16,2009,18903,117608,6.22165793789346,5.61845293153958,3,56
MF,f16,2009,457,4094,8.95842450765864,6.43673301235259,3,45
MG,f16,2009,8121,79826,9.82957763822189,10.6656669090989,3,63
MH,f16,2009,66,369,5.59090909090909,1.46656961862743,3,9
MI,f16,2009,3012,39934,13.2583001328021,12.2346068624447,4,63
MJ,f16,2009,4234,49037,11.5817194142655,9.51346192207217,3,58
MK,f16,2009,14220,127143,8.94113924050633,8.78643202509796,3,61
ML,f16,2009,3228,41062,12.7205700123916,13.0674775564176,3,63
MN,f16,2009,5,297,59.4,2.8,54,62
MO,f16,2009,79383,759516,9.56774120403613,11.7516520057375,3,63
MP,f16,2009,2470,35560,14.3967611336032,13.2894158075401,3,62
MR,f16,2009,1346,17880,13.2838038632987,15.0051894669558,3,63
MT,f16,2009,473,21091,44.5898520084567,17.0543485982073,7,63
MU,f16,2009,51905,677930,13.0609767845102,14.3371757869479,3,63
MV,f16,2009,159,1328,8.35220125786164,9.82881040728675,4,55
MX,f16,2009,527000,5409391,10.2644990512334,12.8837421795031,2,63
MY,f16,2009,71748,1149001,16.0143976138708,16.4758799679367,3,63
MZ,f16,2009,7898,78750,9.97087870346923,12.3934164620024,3,63
NC,f16,2009,2317,16332,7.04876996115667,9.51571149264293,3,62
NE,f16,2009,14,46,3.28571428571429,0.451753951452626,3,4
NF,f16,2009,32,146,4.5625,0.998044963916957,3,6
NG,f16,2009,2663,23974,9.00262861434472,10.1884787928592,3,63
NH,f16,2009,413,4163,10.0799031476998,8.1240925283693,3,35
NI,f16,2009,82854,983136,11.8658845680353,12.3064088864462,3,63
NL,f16,2009,66108,1570603,23.7581381981001,17.0019956685681,4,63
NN,f16,2009,50,2741,54.82,7.05036169284952,35,62
NO,f16,2009,172640,2424419,14.0432055143652,12.0603217059303,3,63
NP,f16,2009,6369,50988,8.00565237870937,7.50037206921726,3,62
NR,f16,2009,26,211,8.11538461538462,2.30929431573509,4,12
NS,f16,2009,3122,32355,10.3635490070468,11.5891438391871,4,63
NU,f16,2009,10610,90079,8.49000942507069,9.8388401163436,3,63
NZ,f16,2009,35737,349046,9.76707613957523,12.4967971852084,2,63
OD,f16,2009,1058,12079,11.4168241965974,7.51515045242544,4,50
PA,f16,2009,19895,230770,11.5993968333752,13.3313659298388,3,63
PC,f16,2009,0,0,0,0,0,0
PE,f16,2009,57658,542211,9.40391619549759,11.5533667676521,3,63
PK,f16,2009,314346,3051980,9.70898309506086,8.94702397540676,2,63
PL,f16,2009,429411,5015287,11.6794562784838,9.72801963654282,3,63
PM,f16,2009,10035,114081,11.3683109118087,12.4435575640578,3,63
PO,f16,2009,100283,1531725,15.2740245106349,14.9917154198941,3,63
PP,f16,2009,4184,38211,9.13264818355641,8.44404850344995,3,59
PS,f16,2009,64,562,8.78125,5.38942468520528,4,24
PU,f16,2009,143,1551,10.8461538461538,6.93254985159594,4,28
QA,f16,2009,12228,266856,21.8233562315996,20.7887100437075,3,63
RE,f16,2009,2588,45973,17.7639103554869,17.5539436779998,3,63
RI,f16,2009,72289,815050,11.274882762246,8.89117266799654,3,63
RM,f16,2009,27,184,6.81481481481481,3.59049194026583,3,17
RN,f16,2009,64,2723,42.546875,10.961480407973,14,62
RO,f16,2009,179927,1441161,8.00969837767539,7.37241472907745,3,63
RP,f16,2009,47054,455446,9.67921962001105,11.4045518120958,3,63
RQ,f16,2009,10848,315616,29.094395280236,18.5634012331328,3,63
RS,f16,2009,2535596,27803239,10.9651691357772,11.770139252358,2,63
RW,f16,2009,624,7646,12.2532051282051,12.2701948653983,4,58
SA,f16,2009,285809,4071628,14.2459754591353,15.7439795526004,2,63
SB,f16,2009,64,986,15.40625,8.1388703723244,4,33
SC,f16,2009,316,3968,12.5569620253165,10.7028291958728,3,54
SE,f16,2009,261,2792,10.6973180076628,8.03705215650017,3,46
SF,f16,2009,207916,2240091,10.7740193154928,13.2943729940122,2,63
SG,f16,2009,5844,57901,9.90776865160849,11.9749573803555,3,63
SH,f16,2009,113,475,4.20353982300885,1.55807512306759,3,9
SI,f16,2009,23336,285532,12.2356873500171,9.49284260169545,4,63
SL,f16,2009,430,4086,9.50232558139535,8.72253132589423,4,48
SM,f16,2009,92,4059,44.1195652173913,9.44416358911262,23,58
SN,f16,2009,823,48488,58.9161603888214,10.8630721554592,9,63
SO,f16,2009,1223,8138,6.65412919051513,5.63344009462645,3,50
SP,f16,2009,440384,6051327,13.7410237429153,14.7387370369091,2,63
ST,f16,2009,702,9638,13.7293447293447,11.4210142385555,3,58
SU,f16,2009,24215,255032,10.5319843072476,12.3923487183978,3,63
SV,f16,2009,0,0,0,0,0,0
SW,f16,2009,279658,3196905,11.4314805941543,10.63982510959,3,63
SX,f16,2009,378,1142,3.02116402116402,0.143930904854343,3,4
SY,f16,2009,99276,956968,9.63946976107015,9.75121856821468,3,63
SZ,f16,2009,48236,898068,18.6182104652127,13.0148359881768,4,63
TB,f16,2009,26,727,27.9615384615385,9.23405390277152,8,44
TD,f16,2009,5532,140765,25.4455892986262,20.2348316845136,3,63
TH,f16,2009,71992,1353744,18.8040893432604,17.1726745482575,3,63
TI,f16,2009,10136,69881,6.89433701657459,6.77656597279605,3,59
TK,f16,2009,301,3993,13.265780730897,14.1170636765912,3,52
TL,f16,2009,0,0,0,0,0,0
TN,f16,2009,404,2233,5.52722772277228,3.98906317169161,3,28
TO,f16,2009,1762,17424,9.88876276958002,11.7224862621942,4,62
TP,f16,2009,222,1306,5.88288288288288,3.69864532965407,3,21
TS,f16,2009,62947,579840,9.21155893052886,11.2931507815506,3,63
TT,f16,2009,608,4508,7.41447368421053,7.69478982899893,3,47
TU,f16,2009,322976,2835534,8.77939537303081,9.99531557034894,3,63
TV,f16,2009,1,5,5.0,0.0,5,5
TX,f16,2009,41435,433143,10.4535537588995,11.1482169327543,3,63
TZ,f16,2009,7352,73017,9.93158324265506,10.1909048237989,4,63
UC,f16,2009,471,11673,24.7834394904459,22.3172412869115,4,63
UG,f16,2009,2636,31567,11.9753414264036,12.0527324739365,4,63
UK,f16,2009,322816,6032598,18.6874194587629,16.9073326280981,3,63
UP,f16,2009,291534,2355083,8.07824473303285,7.73129522341613,3,63
US,f16,2009,4414118,63169620,14.3108136212036,15.8836212921489,2,63
UV,f16,2009,2948,36293,12.3110583446404,13.9507244806107,3,63
UY,f16,2009,16825,198583,11.802852897474,13.7214121303375,3,63
UZ,f16,2009,91837,902216,9.82410139704041,9.71734111572463,2,63
VC,f16,2009,369,3062,8.29810298102981,6.91551977406561,3,41
VE,f16,2009,145312,1797445,12.3695565404096,13.6230863478524,3,63
VI,f16,2009,153,2155,14.0849673202614,11.3736007326784,3,49
VN,f16,2009,86045,880899,10.2376547155558,10.5866017630895,3,63
VQ,f16,2009,434,14160,32.6267281105991,19.9603021893029,4,63
VT,f16,2009,1,63,63.0,0.0,63,63
WA,f16,2009,8148,61739,7.57719685812469,9.76019816574889,2,63
WF,f16,2009,107,406,3.79439252336449,0.893782446056466,3,6
WQ,f16,2009,11,49,4.45454545454545,0.497929597731969,4,5
WS,f16,2009,397,2004,5.04785894206549,3.94230771581803,3,24
WZ,f16,2009,5709,41527,7.27395340690138,7.52101670107391,3,58
YM,f16,2009,42713,379120,8.87598623369934,10.2394506134467,3,63
ZA,f16,2009,8238,106676,12.9492595290119,12.8601304765218,4,63
ZI,f16,2009,8067,82179,10.1870583860171,10.3822249484308,3,61
AA,f18,2010,217,7899,36.4009216589862,19.9469480492063,5,63
AC,f18,2010,382,10638,27.848167539267,17.7350478072617,4,62
AE,f18,2010,50677,1206332,23.8043293801922,21.1071458856466,4,63
AF,f18,2010,16187,174334,10.7700006177797,11.6766655328066,3,63
AG,f18,2010,239856,2990709,12.4687687612568,11.9869955799099,3,63
AJ,f18,2010,41831,456513,10.913270062872,10.5448895854076,4,63
AL,f18,2010,13801,154210,11.1738279834795,10.0071273298781,4,63
AM,f18,2010,10651,130083,12.2132194160173,11.3031842151733,4,63
AN,f18,2010,652,18936,29.0429447852761,17.2502688494214,6,63
AO,f18,2010,18019,254125,14.1031688772962,14.7679109264867,4,63
AQ,f18,2010,221,3518,15.9185520361991,11.7474429559351,4,49
AR,f18,2010,289612,4185909,14.4535067607696,14.5321814671405,3,63
AS,f18,2010,201914,2621707,12.9842754836217,15.084220818291,3,63
AU,f18,2010,106750,1832565,17.1668852459016,11.8836978999973,5,63
AV,f18,2010,90,2702,30.0222222222222,10.3214746769138,6,52
AY,f18,2010,54,363,6.72222222222222,1.63771144144263,4,10
BA,f18,2010,982,51858,52.8085539714868,16.7900661684696,4,63
BB,f18,2010,525,18823,35.8533333333333,16.662115950158,11,63
BC,f18,2010,10834,110830,10.2298320103378,10.7064723742681,3,63
BD,f18,2010,92,3850,41.8478260869565,11.6702285497987,15,62
BE,f18,2010,55788,2156030,38.6468416146842,16.7632193273818,6,63
BF,f18,2010,3268,41151,12.5921052631579,16.5114966467749,3,63
BG,f18,2010,60971,529277,8.68079906840957,8.28470857542071,4,63
BH,f18,2010,4613,41481,8.99219596791676,7.75021546877588,4,61
BK,f18,2010,27126,417766,15.4009437440094,10.3206594649231,5,63
BL,f18,2010,28777,358533,12.4590124057407,13.498176989978,4,63
BM,f18,2010,57775,503066,8.70733016010385,7.29214350609583,3,63
BN,f18,2010,4365,49618,11.3672394043528,10.9472160126318,5,63
BO,f18,2010,198195,2253915,11.372209187921,9.80167526517903,5,63
BP,f18,2010,313,2305,7.36421725239617,5.30732185587749,4,33
BR,f18,2010,925067,12952233,14.0013998986019,13.5902503458649,4,63
BT,f18,2010,1987,17077,8.59436336185204,6.42062984482472,4,55
BU,f18,2010,94285,972551,10.3150129925227,8.52320049598105,4,63
BV,f18,2010,17,68,4.0,0.0,4,4
BX,f18,2010,2383,63952,26.836760386068,20.7522554355185,5,63
BY,f18,2010,766,9698,12.6605744125326,12.4930136793636,6,62
CA,f18,2010,1283325,16810936,13.099515711141,12.0620634079541,4,63
CB,f18,2010,12971,124082,9.5661090124123,8.01857790806509,4,63
CD,f18,2010,2798,28799,10.2927090779128,10.1212674138122,4,63
CE,f18,2010,50569,497845,9.84486543139077,7.76761084439281,4,63
CF,f18,2010,6866,111769,16.2786192834256,15.6070577208093,5,63
CG,f18,2010,8837,132066,14.9446644788956,13.9205538584965,5,63
CH,f18,2010,2618712,37215201,14.2112614903815,13.8689995604395,3,63
CI,f18,2010,80752,1110744,13.7550029720626,14.0219163927522,4,63
CJ,f18,2010,315,7461,23.6857142857143,18.7572534722738,4,63
CK,f18,2010,6,27,4.5,0.5,4,5
CM,f18,2010,5876,76939,13.0937712729748,12.9505088463191,4,63
CN,f18,2010,606,3075,5.07425742574257,2.33909887018293,4,22
CO,f18,2010,156305,1863832,11.9243274367423,11.7521701015073,4,63
CQ,f18,2010,297,4924,16.5791245791246,14.2578929139179,4,58
CS,f18,2010,36982,356947,9.6519117408469,9.67010335060136,4,63
CT,f18,2010,652,7113,10.909509202454,8.6978649311394,5,52
CU,f18,2010,62097,482803,7.77498107799089,8.18560834316786,3,63
CV,f18,2010,1963,16073,8.18797758532858,8.43945915602184,4,61
CW,f18,2010,103,706,6.85436893203883,2.05463136320033,4,14
CY,f18,2010,11603,221051,19.0511936568129,16.659280824542,4,63
DA,f18,2010,84887,1666783,19.6353151837148,13.646538547434,5,63
DJ,f18,2010,595,8886,14.9344537815126,17.5544504016311,4,63
DO,f18,2010,624,4060,6.50641025641026,4.86648242741152,4,47
DR,f18,2010,29522,293075,9.92734232098096,11.1074580008014,4,63
EC,f18,2010,68755,890148,12.9466656970402,12.152524618419,5,63
EG,f18,2010,147621,3856364,26.1234106258595,21.4502577859061,3,63
EI,f18,2010,107920,1488619,13.7937268346924,11.0606971327543,4,63
EK,f18,2010,1779,22179,12.4671163575042,12.7193254614781,5,62
EN,f18,2010,48745,750711,15.4007795671351,13.0577077259779,5,63
ER,f18,2010,1760,16551,9.40397727272727,8.90140987808478,4,62
ES,f18,2010,17598,192661,10.947891805887,10.2815662440859,4,63
ET,f18,2010,12892,128094,9.93592925845486,9.11099156826963,4,63
EZ,f18,2010,134977,2825537,20.9334701467657,13.0509474860284,5,63
FG,f18,2010,1651,22236,13.4682010902483,13.474049818385,6,62
FI,f18,2010,313849,5822402,18.5516028408566,14.8751220274121,4,63
FJ,f18,2010,4275,32463,7.59368421052632,5.93073527730894,3,57
FK,f18,2010,535,3427,6.40560747663551,3.81315557931926,4,25
FM,f18,2010,428,2702,6.31308411214953,3.35028480061943,4,25
FO,f18,2010,2838,34934,12.3093727977449,8.2107625163944,5,54
FP,f18,2010,2019,15307,7.58147597820703,8.37805771143522,4,60
FR,f18,2010,719242,13349161,18.5600409875953,14.0679056728857,4,63
FS,f18,2010,555,2394,4.31351351351351,0.463921103591899,4,5
GA,f18,2010,843,12281,14.5682087781732,14.1906535325617,5,62
GB,f18,2010,7942,114270,14.3880634600856,13.5787062235923,5,62
GG,f18,2010,15514,191689,12.3558721155086,11.2977853116868,4,63
GH,f18,2010,24757,269956,10.9042291069193,12.1703615863957,4,63
GI,f18,2010,9,461,51.2222222222222,8.42981188372918,34,59
GJ,f18,2010,421,6401,15.2042755344418,11.3305372492387,5,58
GK,f18,2010,138,4304,31.1884057971014,13.9868212944287,6,56
GL,f18,2010,600,8645,14.4083333333333,8.41080241250633,5,48
GM,f18,2010,603016,14078201,23.3463141939849,14.4183997131592,5,63
GP,f18,2010,1991,45383,22.7940733299849,16.5249696165035,4,63
GQ,f18,2010,668,22625,33.8697604790419,19.1638721492034,5,63
GR,f18,2010,124890,1686368,13.5028264873088,12.4176749365866,4,63
GT,f18,2010,41731,390561,9.35901368287364,8.93599120269312,4,63
GV,f18,2010,1658,21952,13.2400482509047,10.3784962802851,5,59
GY,f18,2010,1893,22294,11.7770734284205,9.67364790588718,5,62
GZ,f18,2010,8503,254284,29.9052099259085,18.6479910808462,4,63
HA,f18,2010,5589,42864,7.66935050993022,8.08860132629246,4,59
HM,f18,2010,137,685,5.0,0.0,5,5
HO,f18,2010,31413,286769,9.12899118199472,9.03386126417814,4,63
HR,f18,2010,58128,1016561,17.4883188824663,12.305870801153,5,63
HU,f18,2010,82101,1318232,16.0562234321141,12.0764306906997,5,63
IC,f18,2010,19258,270340,14.0378024717001,11.8101665196808,5,63
ID,f18,2010,273857,3160742,11.5415782689506,10.811696235842,3,63
IM,f18,2010,901,14529,16.1254162042175,12.607752137077,5,61
IN,f18,2010,2083447,22016775,10.5674754385401,9.26470228960921,3,63
IO,f18,2010,24,406,16.9166666666667,8.29114319955671,5,31
IR,f18,2010,694171,8975237,12.9294323732913,13.0847195283383,3,63
IS,f18,2010,22015,682397,30.9969111969112,22.0700223479567,4,63
IT,f18,2010,422387,10066513,23.8324403923416,17.0432636677375,4,63
IV,f18,2010,39620,312466,7.88657243816254,7.24025613134499,4,63
IZ,f18,2010,129148,2092094,16.1991978195559,15.1902889202552,4,63
JA,f18,2010,426313,8681965,20.3652363404353,18.2911095369979,4,63
JE,f18,2010,220,6454,29.3363636363636,13.6473622311335,8,60
JM,f18,2010,12738,154121,12.0993091537133,11.1193209183704,3,63
JO,f18,2010,27287,529635,19.4097922087441,17.5473451909389,4,63
KE,f18,2010,13722,155829,11.3561434193266,10.4583854350475,5,63
KG,f18,2010,30214,327241,10.830773813464,9.01345270133117,4,63
KN,f18,2010,7667,65262,8.51206469283944,7.52239068059971,4,62
KR,f18,2010,68,330,4.85294117647059,1.11493478947205,4,10
KS,f18,2010,139612,3397341,24.3341618199009,18.5801432751619,4,63
KT,f18,2010,77,820,10.6493506493507,6.35071574607419,4,27
KU,f18,2010,19755,446763,22.6151860288535,19.3477686064221,4,63
KZ,f18,2010,253246,2891735,11.4186798606888,10.706115508719,4,63
LA,f18,2010,9459,98549,10.4185431863833,9.49986221613242,4,63
LE,f18,2010,12420,303936,24.4714975845411,16.503951876684,4,63
LG,f18,2010,44154,615385,13.9372423789464,12.3792177053635,5,63
LH,f18,2010,79462,1015999,12.7859731695653,10.8185274262994,5,63
LI,f18,2010,1217,11491,9.44207066557108,6.7839148281794,4,44
LO,f18,2010,52928,899403,16.9929526904474,11.2432368924213,5,62
LS,f18,2010,261,7824,29.9770114942529,17.2380073330986,7,59
LT,f18,2010,2578,25460,9.87587276958883,10.8040642455864,4,63
LU,f18,2010,4658,151273,32.4759553456419,14.0295477843907,8,63
LY,f18,2010,122856,1738859,14.1536351500944,14.9150300976851,3,63
MA,f18,2010,3115,34104,10.9483146067416,10.8287216720304,4,63
MB,f18,2010,1344,43886,32.6532738095238,17.7811686770096,4,63
MD,f18,2010,24070,228445,9.4908599916909,7.80559781553736,4,62
MF,f18,2010,459,6175,13.4531590413943,8.9105629856919,4,53
MG,f18,2010,13486,152101,11.2784368975234,10.6705670767221,4,63
MH,f18,2010,77,499,6.48051948051948,2.60174960917481,4,14
MI,f18,2010,5756,72868,12.6594857539958,11.9397272531411,5,63
MJ,f18,2010,4969,78690,15.8361843429261,12.3062211053585,5,62
MK,f18,2010,15494,183168,11.821866528979,10.4972730962109,4,63
ML,f18,2010,4805,67473,14.0422476586889,13.0690985490015,4,63
MN,f18,2010,5,278,55.6,2.57681974534503,52,58
MO,f18,2010,103335,1122401,10.8617699714521,11.624422695454,3,63
MP,f18,2010,2473,46044,18.6186817630408,14.8965351597778,4,63
MR,f18,2010,2355,28082,11.9244161358811,13.3954161769221,4,63
MT,f18,2010,473,24448,51.6871035940803,13.5906393706481,9,63
MU,f18,2010,77131,1078973,13.9888371731211,14.7078375630618,3,63
MV,f18,2010,182,1817,9.98351648351648,9.99641434326608,5,56
MX,f18,2010,681932,7812451,11.4563490201369,12.8245665305915,3,63
MY,f18,2010,101235,1755648,17.3423025633427,16.4235558583661,4,63
MZ,f18,2010,12534,137519,10.9716770384554,12.2881828257403,4,63
NC,f18,2010,2629,25002,9.51007987828072,10.2642340633149,4,63
NE,f18,2010,26,111,4.26923076923077,0.443560099795031,4,5
NF,f18,2010,42,251,5.97619047619048,1.18498734648851,4,8
NG,f18,2010,4557,44012,9.65810840465218,10.1623353450488,4,63
NH,f18,2010,760,8210,10.8026315789474,10.7153600239662,4,57
NI,f18,2010,116182,1611318,13.8689125682119,12.9565509976383,4,63
NL,f18,2010,66587,2319094,34.8280294952468,16.3110283493408,4,63
NN,f18,2010,50,2849,56.98,7.42829724768739,28,62
NO,f18,2010,282845,4761290,16.833566087433,14.0052808120393,4,63
NP,f18,2010,10221,85491,8.36425007337834,6.49694107409807,4,63
NR,f18,2010,26,325,12.5,5.72612098531471,5,24
NS,f18,2010,3506,50574,14.4249857387336,13.4555401429624,5,63
NU,f18,2010,12932,133593,10.3304206619239,10.4439244408374,4,63
NZ,f18,2010,42506,498020,11.7164635580859,13.2936238552357,3,63
OD,f18,2010,2243,27465,12.2447614801605,8.2409281090064,5,61
PA,f18,2010,25255,352243,13.947455949317,13.9172587826466,5,63
PC,f18,2010,0,0,0,0,0,0
PE,f18,2010,68260,825370,12.0915616759449,12.441516123935,4,63
PK,f18,2010,342034,3898656,11.3984457685493,9.57438808618739,3,63
PL,f18,2010,540487,11028040,20.4038950058003,13.0244629290844,5,63
PM,f18,2010,15408,172768,11.2128764278297,11.7063847873503,4,63
PO,f18,2010,113298,2065368,18.2295186146269,16.2673745401578,3,63
PP,f18,2010,4850,52666,10.8589690721649,9.46330443851144,4,63
PS,f18,2010,135,1214,8.99259259259259,7.12376959751392,4,34
PU,f18,2010,138,2105,15.2536231884058,9.89294990824266,5,40
QA,f18,2010,13652,335515,24.5762525637269,21.1442723573527,4,63
RE,f18,2010,2892,55653,19.24377593361,18.6904530511765,4,63
RI,f18,2010,78671,1257764,15.9876447483825,11.6046190574734,4,63
RM,f18,2010,29,249,8.58620689655172,4.39056387376469,4,21
RN,f18,2010,64,3232,50.5,11.0255385356,13,62
RO,f18,2010,184237,2248126,12.2023589181326,9.70284730497503,4,63
RP,f18,2010,82837,843856,10.1869454470828,10.6700507049755,4,63
RQ,f18,2010,10898,381999,35.0522114149385,18.4985883102445,4,63
RS,f18,2010,3310533,42873967,12.9507746939843,11.658361367772,4,63
RW,f18,2010,1080,14100,13.0555555555556,13.0358716861315,6,62
SA,f18,2010,410861,6175407,15.0304044433519,15.7388052267846,3,63
SB,f18,2010,73,1250,17.1232876712329,9.47808605250106,5,40
SC,f18,2010,325,5584,17.1815384615385,13.1076359695431,4,60
SE,f18,2010,261,4284,16.4137931034483,11.4479181036285,5,55
SF,f18,2010,248462,3158011,12.710237380364,13.8732708148136,3,63
SG,f18,2010,7890,83088,10.5307984790875,11.5049172050367,4,63
SH,f18,2010,139,821,5.90647482014388,2.23732910630991,4,14
SI,f18,2010,26871,451973,16.8201034572588,11.5609301960029,5,63
SL,f18,2010,512,6278,12.26171875,10.343224088547,5,56
SM,f18,2010,92,4692,51.0,7.28607964009035,32,61
SN,f18,2010,823,49933,60.6719319562576,8.12115291692681,14,63
SO,f18,2010,1492,13747,9.21380697050938,7.69626121655248,5,59
SP,f18,2010,471892,7935180,16.8156696871318,15.5114823290619,3,63
ST,f18,2010,741,12838,17.3252361673414,14.0322848337958,4,61
SU,f18,2010,42399,463097,10.9223566593552,11.6471512978536,4,63
SV,f18,2010,0,0,0,0,0,0
SW,f18,2010,424532,7308815,17.2161698058097,13.9322582385025,4,63
SX,f18,2010,171,855,5.0,0.0,5,5
SY,f18,2010,112719,1537548,13.6405397492881,12.1240850565363,4,63
SZ,f18,2010,53331,1351536,25.342408730382,15.940337489181,5,63
TB,f18,2010,26,856,32.9230769230769,11.2384062548001,11,52
TD,f18,2010,5605,174950,31.2132024977698,20.8849198997193,4,63
TH,f18,2010,262344,3553029,13.5433972189187,12.096663576018,4,63
TI,f18,2010,17213,154199,8.95828734096323,7.40445855716451,4,62
TK,f18,2010,394,5536,14.0507614213198,14.8259774051906,4,53
TL,f18,2010,0,0,0,0,0,0
TN,f18,2010,454,3302,7.27312775330396,5.5681860946416,4,40
TO,f18,2010,2195,27511,12.5334851936219,13.0054533653537,5,63
TP,f18,2010,323,2680,8.29721362229102,5.58898393825796,5,34
TS,f18,2010,79623,900499,11.309533677455,12.0323795435251,4,63
TT,f18,2010,880,6906,7.84772727272727,7.64195919180784,4,58
TU,f18,2010,426982,4805663,11.2549545414092,11.3245350112466,4,63
TV,f18,2010,1,8,8.0,0.0,8,8
TX,f18,2010,63467,775172,12.2137803898089,12.1452593839144,4,63
TZ,f18,2010,11688,132169,11.3080937713895,10.6703913422654,5,63
UC,f18,2010,487,13544,27.8110882956879,22.4464967391068,4,63
UG,f18,2010,4258,55605,13.0589478628464,12.2222856239253,5,63
UK,f18,2010,364941,8568544,23.4792582910662,17.548671076499,4,63
UP,f18,2010,450242,4826184,10.7190888455542,9.28146009917105,4,63
US,f18,2010,5062043,83752788,16.5452541592397,16.143983782298,3,63
UV,f18,2010,4079,57947,14.2061779848002,13.7799005550612,4,63
UY,f18,2010,20568,281707,13.6963730066122,14.5263157460969,4,63
UZ,f18,2010,122886,1550172,12.6147160783165,11.1646649406589,4,63
VC,f18,2010,428,4445,10.3855140186916,9.00770570783495,4,53
VE,f18,2010,168968,2354182,13.9327091520288,13.7700654180873,4,63
VI,f18,2010,174,3009,17.2931034482759,14.2304618474453,4,56
VN,f18,2010,140515,1630742,11.6054656086539,10.7589762140033,4,63
VQ,f18,2010,442,16181,36.6085972850679,19.9924922181106,4,63
VT,f18,2010,1,63,63.0,0.0,63,63
WA,f18,2010,10576,97328,9.20272314674735,10.2889391794161,3,63
WF,f18,2010,133,692,5.20300751879699,1.336359089648,4,10
WQ,f18,2010,12,77,6.41666666666667,1.25554326444328,4,8
WS,f18,2010,778,4483,5.76221079691517,4.460770017426,4,35
WZ,f18,2010,6588,60163,9.13221007893139,7.93757755075207,4,58
YM,f18,2010,72500,691722,9.54099310344828,9.72561578122896,4,63
ZA,f18,2010,11230,168150,14.973285841496,13.8567984213197,4,63
ZI,f18,2010,13262,146135,11.0190770622832,11.5893133184337,3,63
AA,f18,2011,217,8074,37.2073732718894,19.6102188402387,4,63
AC,f18,2011,396,10295,25.9974747474747,17.3992770570489,3,63
AE,f18,2011,50524,1164628,23.0509856701766,21.3588583153507,3,63
AF,f18,2011,16594,156957,9.45865975653851,11.2396086236289,3,63
AG,f18,2011,218754,2568645,11.7421624290299,12.2127063735994,3,63
AJ,f18,2011,40369,355661,8.81025043969382,9.26285878436437,3,63
AL,f18,2011,14413,145419,10.0894331506279,10.2922322047719,3,63
AM,f18,2011,12980,130349,10.0422958397535,10.1483745181611,4,63
AN,f18,2011,600,16185,26.975,17.8719810970506,4,63
AO,f18,2011,17955,236705,13.1832358674464,15.0246824753895,3,63
AQ,f18,2011,215,2892,13.4511627906977,10.2110831735987,3,46
AR,f18,2011,287965,3772061,13.0990259232893,14.314412143084,3,63
AS,f18,2011,196865,2271684,11.539298504051,14.7596520267672,2,63
AU,f18,2011,103101,1277987,12.3954859797674,10.6044134643684,3,63
AV,f18,2011,91,2422,26.6153846153846,10.2643833478398,4,49
AY,f18,2011,81,413,5.09876543209877,1.13968739781178,4,8
BA,f18,2011,982,52263,53.2209775967413,17.5518738841388,4,63
BB,f18,2011,525,17208,32.7771428571429,17.4596637568826,8,63
BC,f18,2011,9939,87105,8.76396015695744,9.91297402814749,3,63
BD,f18,2011,92,3633,39.4891304347826,12.8363398592818,13,62
