AV,2003,F14,1838.9871,6.00000 63.0000,115,114,0,34.064228,5.050653,16.131466
AV,2000,F15,1518.8117,6.00000 63.0000,115,110,0,30.34753,5.0349884,13.807379
AV,2001,F15,1745.9302,6.00000 63.0000,115,113,0,32.616245,5.2850404,15.450709
AV,2002,F15,1565.9061,6.00000 63.0000,115,112,0,30.39539,5.2228484,13.981305
AV,2003,F15,1561.3981,6.00000 63.0000,115,112,0,29.844164,5.4992056,13.941054
AV,2004,F15,1511.4315,6.00000 63.0000,115,112,0,28.829632,4.962265,13.494924
AV,2005,F15,1490.3595,6.00000 63.0000,115,112,0,30.337963,5.009851,13.306782
AV,2006,F15,1687.3823,6.00000 63.0000,115,114,0,30.914326,4.9369926,14.801599
AV,2007,F15,1945.3647,6.00000 63.0000,115,113,0,35.063675,6.2620473,17.215616
AV,2004,F16,1548.7819,6.00000 63.0000,115,112,0,29.767817,4.9545569,13.82841
AV,2005,F16,1723.0393,6.00000 63.0000,115,114,0,29.660336,5.3917699,15.114379
AV,2006,F16,1849.2644,6.00000 63.0000,115,113,0,34.038651,5.911603,16.365172
AV,2007,F16,1877.196,6.00000 63.0000,115,114,0,32.694069,5.4129138,16.466632
AV,2008,F16,1848.0932,6.00000 63.0000,115,114,0,32.267834,5.7405138,16.211344
AV,2009,F16,1899.1053,6.00000 63.0000,112,111,0,32.928539,5.0700669,17.109057
AV,2010,F18,2092.7621,6.00000 63.0000,112,109,0,38.965843,6.3341365,19.199652
AV,2011,F18,2064.1639,6.00000 63.0000,112,111,0,37.058838,5.2866869,18.596072
AV,2012,F18,2073.4634,6.00000 63.0000,115,114,0,40.832123,5.2177215,18.188275
AY,1992,F10,36.70727,6.00000 63.0000,79160,14,79096,3.0636191,2.4179473,2.6219479
AY,1993,F10,142.93763,6.00000 63.0000,79160,39,78927,5.4838815,2.1928327,3.6650675
AY,1994,F10,383.87054,6.00000 63.0000,79160,146,78989,5.262382,2.1782691,2.6292503
AY,1994,F12,0,6.00000 63.0000,79160,0,79160,0,0,0
AY,1995,F12,118.40714,6.00000 63.0000,79160,35,79046,4.7203565,2.4023433,3.3830612
AY,1996,F12,179.40227,6.00000 63.0000,79160,57,79103,4.4611931,2.2285016,3.1474083
AY,1997,F12,95.563055,6.00000 63.0000,79160,34,79072,3.6565661,2.4027867,2.8106781
AY,1998,F12,125.93632,6.00000 63.0000,79160,41,79019,4.9410872,2.406621,3.0716176
AY,1999,F12,148.20682,6.00000 63.0000,79160,42,79088,5.7407703,2.2308242,3.5287339
AY,1997,F14,66.33425,6.00000 63.0000,79160,22,79012,3.686501,2.4120574,3.0151932
AY,1998,F14,101.40275,6.00000 63.0000,79160,33,78963,4.1413441,2.4034567,3.0728107
AY,1999,F14,75.143749,6.00000 63.0000,79160,25,78959,3.9119093,2.2102282,3.00575
AY,2000,F14,117.08122,6.00000 63.0000,79160,30,79128,5.8678484,2.4963827,3.9027073
AY,2001,F14,47.022634,6.00000 63.0000,79160,11,79060,4.9870682,3.548243,4.2747849
AY,2002,F14,95.6089,6.00000 63.0000,79160,21,79088,5.3853679,3.3382151,4.5528048
AY,2003,F14,170.60532,6.00000 63.0000,79160,59,78915,4.2821693,2.1955175,2.8916156
AY,2000,F15,106.81976,6.00000 63.0000,79160,28,79116,5.6289682,2.5355582,3.8149913
AY,2001,F15,47.596481,6.00000 63.0000,79160,11,79127,5.3981481,3.4460113,4.3269528
AY,2002,F15,64.74557,6.00000 63.0000,79160,21,79070,3.9430184,2.4556148,3.0831224
AY,2003,F15,93.491092,6.00000 63.0000,79160,27,79110,4.9647021,2.4151075,3.462633
AY,2004,F15,61.099284,6.00000 63.0000,79160,19,79102,4.2608042,2.4676852,3.2157518
AY,2005,F15,32.802684,6.00000 63.0000,79160,12,79081,3.166852,2.4086146,2.733557
AY,2006,F15,16.780748,6.00000 63.0000,79160,6,79104,3.0303764,2.5404236,2.7967914
AY,2007,F15,13.735644,6.00000 63.0000,79160,5,79083,2.9567778,2.4374905,2.7471288
AY,2004,F16,93.724609,6.00000 63.0000,79160,28,79100,4.5843568,2.4838247,3.3473075
AY,2005,F16,26.51056,6.00000 63.0000,79160,10,79118,3.0395851,2.4032018,2.651056
AY,2006,F16,10.957973,6.00000 63.0000,79160,4,79139,2.8694119,2.5776362,2.7394934
AY,2007,F16,18.185963,6.00000 63.0000,79160,7,79117,2.7173762,2.4622104,2.5979947
AY,2008,F16,39.704468,6.00000 63.0000,79160,14,79110,3.3837929,2.5078919,2.8360334
AY,2009,F16,36.410349,6.00000 63.0000,79231,14,79180,2.7859945,2.4363427,2.6007392
